
54.805507, 24.241528

54.813695, 24.248163

54.822614, 24.245706

54.832851, 24.226001

54.836156, 24.212469

54.85226, 24.220547

54.858596, 24.199318

54.858371, 24.191693

54.871003, 24.169494

54.873294, 24.144563

54.892904, 24.145871

54.89793, 24.114952

54.911632, 24.071872

54.888829, 24.027293

54.873258, 24.025015
