"","date_name","deeper_count"
"503",2020-07-21,2
"504",2020-08-05,2
"505",2020-08-13,2
"506",2021-05-05,2
"507",2019-08-16,2
"508",2021-06-07,2
"509",2020-11-09,2
"510",2019-08-11,2
"511",2019-06-06,2
"512",2019-06-20,2
"513",2020-11-02,1
"514",2021-04-24,1
"515",2019-08-08,1
"516",2021-01-15,1
"517",2019-03-28,1
"518",2021-01-27,1
"519",2021-04-21,1
"520",2020-09-01,1
"521",2019-03-25,1
"522",2020-12-29,1
"523",2019-10-04,1
"524",2020-10-18,1
"525",2020-02-13,1
"526",2019-11-20,1
"527",2019-07-23,1
"528",2019-09-05,1
"529",2020-07-01,1
"530",2020-05-11,1
"531",2020-03-20,1
"532",2020-12-04,1
"533",2020-09-25,1
"534",2019-08-12,1
"535",2020-01-16,1
"536",2020-02-14,1
"537",2020-02-23,1
"538",2020-09-21,1
"539",2020-09-30,1
"540",2021-01-03,1
"541",2021-01-06,1
"542",2019-07-03,1
"543",2020-01-12,1
"544",2019-01-06,1
"545",2019-11-11,1
"546",2019-07-19,1
"547",2019-07-10,1
"548",2020-01-04,1
"549",2019-05-02,1
"550",2019-10-17,1
"551",2020-01-02,1
"552",2020-02-20,1
"553",2019-07-16,1
"554",2021-03-09,1
"555",2020-08-26,1
"556",2020-03-10,1
"557",2021-01-02,1
"558",2019-10-24,1
"559",2019-12-11,1
"560",2020-03-09,1
"561",2020-04-21,1
"562",2021-03-08,1
"563",2020-05-04,1
"564",2019-11-25,1
"565",2019-12-10,1
"566",2019-12-17,1
"567",2020-02-04,1
"568",2020-10-13,1
"569",2020-11-20,1
"570",2019-04-11,1
"571",2020-08-11,1
"572",2021-01-07,1
"573",2021-04-01,1
"574",2021-05-18,1
"575",2019-10-18,1
"576",2020-05-19,1
"577",2021-03-17,1
"578",2021-03-23,1
"579",2020-12-06,1
"580",2021-03-30,1
"581",2021-04-04,1
"582",2019-10-30,1
"583",2019-09-13,1
"584",2020-04-12,1
"585",2021-03-21,1
"586",2020-06-30,1
"587",2019-09-16,1
"588",2019-08-23,1
"589",2021-01-18,1
"590",2019-07-05,1
"591",2020-07-05,1
"592",2020-07-13,1
"593",2020-11-17,1
"594",2019-09-09,1
"595",2019-08-21,1
"596",2020-12-26,1
"597",2019-06-13,1
"598",2019-10-02,1
"599",2019-10-10,1
"600",2020-01-14,1
"601",2019-03-26,1
"602",2019-03-31,1
"603",2019-11-30,1
"604",2019-12-15,1
"605",2019-12-23,1
"606",2020-12-31,1
"607",2019-02-26,1
"608",2020-04-24,1
"609",2019-10-11,1
"610",2019-09-19,1
"611",2020-10-01,1
"612",2019-04-25,1
"613",2021-03-20,1
"614",2021-06-17,1
"615",2019-04-02,1
"616",2020-05-20,1
"617",2019-07-11,1
"618",2019-07-25,1
"619",2019-03-08,1
"620",2019-03-27,1
"621",2019-02-11,1
"622",2021-05-03,1
"623",2019-02-18,1
"624",2021-03-14,1
"625",2019-02-19,1
"626",2019-03-23,1
"627",2019-04-04,1
"628",2019-07-04,1
"629",2021-02-08,1
"630",2019-07-02,1
"631",2019-06-17,1
"632",2020-07-20,1
"633",2021-05-11,1
"634",2019-11-08,1
"635",2019-12-24,1
"636",2020-01-10,1
"637",2020-01-13,1
"638",2020-01-15,1
"639",2020-01-17,1
"640",2020-01-24,1
"641",2020-01-26,1
"642",2020-01-27,1
"643",2020-01-28,1
"644",2020-01-29,1
"645",2020-01-30,1
"646",2020-01-31,1
"647",2020-02-03,1
"648",2020-02-05,1
"649",2020-02-06,1
"650",2020-02-08,1
"651",2020-02-09,1
"652",2020-02-11,1
"653",2020-02-18,1
"654",2020-02-27,1
"655",2020-03-01,1
"656",2020-03-03,1
"657",2020-03-04,1
"658",2020-03-13,1
"659",2020-03-16,1
"660",2020-04-17,1
"661",2020-06-02,1
"662",2020-06-16,1
"663",2020-08-06,1
"664",2020-08-18,1
"665",2020-08-19,1
"666",2020-08-24,1
