it	post	likelihood	prior	r0	a	p	
14900	-33.4644447358587	-30.0583950169857	-3.40604971887306	0.184526085630057	0.00118695294950252	0.168605868282168	
15000	-33.7091715266206	-30.2811294410191	-3.42804208560146	0.206518459198995	0.00020186225883756	0.186608132135276	
15100	-35.7344493045417	-32.3404278989631	-3.39402140557854	0.172225016383453	0.233564978698268	0.179519708717983	
15200	-33.7275701095851	-30.328450249379	-3.39911986020614	0.177591534126548	0.0306590308668082	0.165353737042817	
15300	-35.1658585879621	-31.7904483229421	-3.37541026502002	0.153858982194213	0.0743728809291486	0.148392731407957	
15400	-34.5050546625584	-31.0647923641655	-3.44026229839287	0.218738430151714	0.00695762087125429	0.197168827863054	
15500	-34.9557532576812	-31.557728438071	-3.39802481961025	0.176349701993166	0.174064021767118	0.177471085681932	
15600	-34.0190369081889	-30.6233467497422	-3.39569015844675	0.174133226042612	0.0816164265619582	0.166872169067107	
15700	-34.7515451357662	-31.3167883286753	-3.43475680709082	0.21322505851276	0.0403047871543087	0.196056911695027	
15800	-33.854478958251	-30.4414451848948	-3.4130337733562	0.191496302327139	0.0526209660572938	0.179134087728777	
15900	-36.8143621287343	-33.4545460262389	-3.35981610249543	0.137641452122478	0.360839070565999	0.157497973057425	
16000	-36.0085593496511	-32.5582619698322	-3.45029737981891	0.228767871651797	0.0342985958792263	0.208101071873304	
16100	-35.9827265925146	-32.6058810928466	-3.37684549966797	0.154900872185824	0.290172804868779	0.168368905566673	
16200	-34.2015172231316	-30.7857505377727	-3.41576668535891	0.194216303369028	0.0731516112806283	0.183405319597848	
16300	-35.0847102616671	-31.6505014732338	-3.43420878843335	0.212667989553882	0.0586049157427631	0.197467211754186	
16400	-34.7029507215342	-31.318529001963	-3.3844217195712	0.162767652356995	0.161518429592252	0.163870653486758	
16500	-35.0180453399156	-31.5857921256828	-3.4322532142328	0.210709832143037	0.0628583980724208	0.196275214635498	
16600	-34.2529854929589	-30.8486537330687	-3.40433175989019	0.182752063833175	0.10589604175184	0.176643865718165	
16700	-34.7281778769154	-31.29470212071	-3.43347575620534	0.211942494018001	0.0438998601865017	0.195365024725452	
16800	-34.7893024347839	-31.4043987861532	-3.38490364863077	0.163227542834355	0.174630809249356	0.165485923166028	
16900	-34.2839977109116	-30.8963076462531	-3.38769006465844	0.166161897471173	0.0301363187842078	0.155544905431363	
17000	-34.0182403146389	-30.6236750219206	-3.39456529271835	0.173012066874651	0.076941074826754	0.165477519721784	
17100	-34.1133292200249	-30.7200102653816	-3.39331895464335	0.171753933317958	0.0909891495481143	0.165623176305108	
17200	-35.9149596579892	-32.5509610794429	-3.36399857854629	0.142276860503478	0.199043635465204	0.147908886215646	
17300	-35.4674914913222	-32.0972758145373	-3.37021567678493	0.148468911517409	0.211252961540594	0.154879153929907	
17400	-37.1052836348319	-33.6994870235749	-3.40579661125705	0.183951339041812	0.253632023418324	0.192612552038866	
17500	-33.7927794328166	-30.3644725054422	-3.42830692737445	0.206783143514765	0.00561535339802649	0.187344797180201	
17600	-36.7734328384365	-33.4172087295209	-3.35622410891555	0.134491869881747	0.204261026671155	0.140834873406669	
17700	-34.8090647071432	-31.4223848362166	-3.38667987092661	0.16499712154269	0.178394610458052	0.167467628968807	
17800	-33.7329875926104	-30.3293393295241	-3.40364826308637	0.182112799249587	0.0486572462599739	0.170797927567119	
17900	-33.9707543169971	-30.5723094775386	-3.39844483945842	0.176889651929957	0.0794497699709623	0.169080070168533	
18000	-34.6541529740419	-31.2731374682377	-3.38101550580413	0.1594522811193	0.088992680725643	0.154566413758384	
18100	-36.2049478677022	-32.8391474275596	-3.36580044014262	0.144236455084754	0.0898430399596675	0.14097881854567	
18200	-33.7991710288105	-30.3766995319638	-3.42247149684668	0.20094504361972	0.0237782600102961	0.184297241288836	
18300	-35.6345191157283	-32.2626990089047	-3.37182010682358	0.150277170119805	0.062145804450849	0.14424549427582	
18400	-34.0543690841494	-30.6241938986366	-3.43017518551276	0.208650056999174	0.0173338678432646	0.190009804461632	
18500	-38.2330913520128	-34.7651455383867	-3.4679458136261	0.246415463369337	0.0366716731106845	0.222494553377619	
18600	-34.3443037615943	-30.9345598128585	-3.40974394873582	0.188170010568572	0.100311483419498	0.18083298802578	
18700	-33.9443142822132	-30.5487936654497	-3.39552061676354	0.173975811135022	0.0650836842833103	0.165267961121594	
18800	-34.0458399080891	-30.6481849285735	-3.39765497951561	0.17609119874425	0.0896153699373841	0.169304194551365	
18900	-33.4130246151306	-30.0032871523587	-3.40973746277187	0.18821382881142	0.00124593179207141	0.171673523062106	
19000	-34.1026490086234	-30.6857929983945	-3.41685601022887	0.195312613388521	0.0628818600671351	0.183343202243006	
19100	-36.9914386555401	-33.6375309279284	-3.35390772761167	0.132132445275781	0.224346222239545	0.140140822375141	
19200	-33.7104266062541	-30.3066184966611	-3.40380810959296	0.182274247044695	0.0452467668335899	0.170628029910237	
19300	-35.9723947032149	-32.6060810082134	-3.36631369500148	0.144400901477782	0.278986496082506	0.156915719250793	
19400	-35.1777658752929	-31.7629334586867	-3.41483241660618	0.193218091530723	0.134683983260767	0.188638332427816	
19500	-34.5483451006589	-31.1457405007056	-3.40260459995327	0.180991872576994	0.133492454886437	0.177724850691861	
19600	-34.0058439960537	-30.6078701739278	-3.39797382212589	0.176414798907933	0.0841391932917749	0.169090511895138	
19700	-33.6535181458898	-30.2325090898472	-3.42100905604262	0.19948419655673	0.0157053313683708	0.182322581135958	
19800	-34.0191796028792	-30.5970191917202	-3.42216041115901	0.200628354288635	0.0410625660559172	0.185699070598725	
19900	-34.1846503191235	-30.7955008502969	-3.38914946882662	0.167620931267736	0.0313412193907416	0.156897677464734	
20000	-34.918528130282	-31.494704585762	-3.42382354451993	0.202260184027252	0.0891451557399713	0.191838159311633	
20100	-34.3670331463544	-30.954114930918	-3.41291821543645	0.191351331770417	0.0930134047521289	0.182878206424222	
20200	-33.7516085175339	-30.3373873835331	-3.41422113400082	0.192689287047831	0.0405481301015255	0.179004730989632	
20300	-36.5092370710187	-33.1013010918676	-3.40793597915103	0.186167013458905	0.221512750606051	0.191265122095599	
20400	-34.8996055560042	-31.520618275607	-3.37898728039719	0.157447470584882	0.056892202608286	0.150157345097299	
20500	-35.2941047092158	-31.9206137252078	-3.37349098400799	0.151928005600345	0.0887155103962882	0.147820047166505	
20600	-33.6196969770657	-30.2066380924234	-3.41305888464234	0.191531009636817	0.0291506665525944	0.176971514766785	
20700	-34.619468502043	-31.2378528196132	-3.38161568242981	0.160029922304672	0.111475491849707	0.156984663229279	
20800	-34.532966614103	-31.0954117460969	-3.43755486800604	0.216029518879947	0.0185630136402337	0.196148262368343	
20900	-34.6055129963425	-31.2237918147016	-3.38172118164087	0.160155880255622	0.0912964254850535	0.155386092755097	
21000	-33.5770780039656	-30.1740988468647	-3.40297915710087	0.18145446010865	0.0146341620944452	0.167216964147681	
21100	-33.997953299681	-30.5967295880191	-3.40122371166185	0.179664620012042	0.0842204857384798	0.171927995481839	
21200	-33.5069146838688	-30.0909256457518	-3.41598903811706	0.194464690666643	0.012010426330379	0.177828848618101	
21300	-33.773327471109	-30.3751832369401	-3.39814423416897	0.176613906146956	0.0366109909489763	0.165040389309976	
21400	-33.8362791119974	-30.4401763270542	-3.39610278494312	0.174573184903708	0.034565418260173	0.163121988935827	
21500	-35.1582942939918	-31.7487640005672	-3.40953029342461	0.187891282048074	0.151911275298336	0.185669503377819	
21600	-33.8442537120683	-30.432861817479	-3.41139189458935	0.18985311053693	0.0550597016001111	0.177971123613198	
21700	-34.0687999143199	-30.6412940155028	-3.42750589881716	0.205978557998312	0.0272566327126687	0.188788827394074	
21800	-34.1669901561493	-30.7777784436648	-3.38921171248446	0.167677143365142	0.0467823056271291	0.158238213237398	
21900	-34.3667802602167	-30.9740124167587	-3.39276784345796	0.17116123480722	0.128827366675249	0.168514247004138	
22000	-34.7152076362903	-31.3315998544861	-3.38360778180419	0.162083927365017	0.00675633708014994	0.15016381026909	
22100	-33.8214326449602	-30.3961547838303	-3.42527786112993	0.2037527640257	0.0171517084585494	0.185976010682082	
22200	-35.3340623811746	-31.9539638905134	-3.3800984906612	0.158305145120246	0.232258193497547	0.16618636800072	
22300	-35.0716865956437	-31.6964665541734	-3.37522004147033	0.153639451563356	0.106736786779949	0.150826690526297	
22400	-34.0891157644	-30.6966566056785	-3.39245915872151	0.170902873286975	0.0808198438724511	0.163976033056271	
22500	-34.0918347905244	-30.7012019848822	-3.39063280564218	0.169097004281354	0.0493460476864123	0.159682766442576	
22600	-34.730353405986	-31.3502275403659	-3.38012586562019	0.158569645835084	0.0807385736610747	0.15309532014133	
22700	-35.1890881097275	-31.8146929915271	-3.37439511820036	0.152828626008702	0.0925915686646483	0.148941107731626	
22800	-33.8536023194064	-30.4271782939023	-3.42642402550407	0.204899124074724	0.0159701635828252	0.186803639249836	
22900	-36.0423300540786	-32.6511371372472	-3.39119291683148	0.169333337089044	0.259211706416683	0.179349395509885	
23000	-33.6227812158874	-30.2211655881155	-3.40161562777188	0.180090306792405	0.0184107618406402	0.166399586671886	
23100	-33.9367942454862	-30.5346089697956	-3.40218527569062	0.180632436666635	0.0764366734772907	0.17205309765027	
23200	-34.8244325276631	-31.385001612838	-3.4394309148251	0.217903844211248	0.0262465812498691	0.198452567798096	
23300	-33.9221442974787	-30.5052894788597	-3.41685481861897	0.195319146579129	0.04908327846788	0.182023949559804	
23400	-34.9033439503492	-31.5222337532764	-3.38111019707282	0.159585206313056	0.0165200547780828	0.148795899197829	
23500	-34.5829789253076	-31.2009004557925	-3.38207846951503	0.160506735565138	0.0980895011452972	0.156272591002308	
23600	-33.7010072833819	-30.2982295689914	-3.40277771439052	0.181245277486739	0.0419778633629918	0.169459028345138	
23700	-33.639985609162	-30.2247865912688	-3.41519901789321	0.193671573782337	0.0276329953456286	0.178619436837892	
23800	-36.477509823817	-33.0946770004891	-3.38283282332787	0.160834787702185	0.30802903336007	0.175992440954092	
23900	-34.3685159103986	-30.9817705189106	-3.386745391488	0.165218833908436	0.0242131404113012	0.154249353503661	
24000	-33.7647049611193	-30.3646196378902	-3.40008532322913	0.178550853533668	0.0465692962054151	0.167569690559644	
