it	post	likelihood	prior	r0	a	p	
105800	-401.492231954649	-397.985838551578	-3.50639340307129	0.284595133485404	0.234368678438475	0.263245439345301	
105900	-404.264649975893	-400.780308671427	-3.48434130446591	0.261741090743003	0.46402317273896	0.261781267771335	
106000	-401.315264445602	-397.815841669997	-3.49942277560464	0.277643471267206	0.226131881307808	0.25715703452136	
106100	-401.474666800321	-397.991683443079	-3.48298335724198	0.260962728057188	0.315278602531177	0.24998099394522	
106200	-401.374336433637	-397.873992639933	-3.50034379370383	0.278603687370328	0.208076973631981	0.256655891742283	
106300	-401.397559989321	-397.907398058434	-3.49016193088743	0.268355957642329	0.237632929696704	0.250538074938619	
106400	-403.148616008464	-399.680440538897	-3.46817546956723	0.245609645201025	0.456551895732989	0.247380581576696	
106500	-401.367073833326	-397.869240544092	-3.49783328923407	0.275943149440122	0.270744748879227	0.258971399335474	
106600	-402.436635156335	-398.922812554543	-3.51382260179154	0.292253065640239	0.0958227035589543	0.259598351561728	
106700	-401.497294475733	-397.994403832328	-3.5028906434044	0.281195639800413	0.185136385005896	0.257108088362716	
106800	-401.685907319803	-398.18891699647	-3.4969903233323	0.274984962418808	0.310398039547724	0.261085835595129	
106900	-401.310500413279	-397.819972635674	-3.49052777760484	0.268674816610424	0.256645590532568	0.252119148805301	
107000	-402.378937945772	-398.910681090503	-3.46825685526956	0.246256913915409	0.308647097973156	0.23730637307171	
107100	-402.245657175816	-398.730732141418	-3.51492503439755	0.293342511998623	0.108532207389359	0.261279735248225	
107200	-401.41111990353	-397.926001862522	-3.48511804100847	0.263129200441896	0.305029299529266	0.251030208650383	
107300	-401.800379927661	-398.287118048074	-3.51326187958654	0.291622754223778	0.151986291515644	0.262926144245244	
107400	-401.700813400684	-398.209985677654	-3.49082772302958	0.268747876733675	0.333532636240128	0.257705400150711	
107500	-403.618172283633	-400.107955976725	-3.51021630690778	0.288101570671558	0.343834273307581	0.274197465151856	
107600	-401.685169717094	-398.208490574217	-3.47667914287643	0.254634560775146	0.322786586638543	0.245276947146193	
107700	-402.354085750796	-398.883005331034	-3.47108041976267	0.248731965972245	0.406159474025483	0.246316645989208	
107800	-401.542346095545	-398.034170187515	-3.5081759080297	0.286393516352535	0.227493067341854	0.26416963111154	
107900	-401.420219260549	-397.916941871404	-3.50327738914497	0.281450886521623	0.246120468317528	0.261599226730045	
108000	-401.723926091274	-398.238707201563	-3.485218889711	0.263436155701191	0.227643498079849	0.245891530794132	
108100	-401.644595416294	-398.151202616926	-3.49339279936869	0.271679652612791	0.194689782569187	0.250252213522245	
108200	-402.128251846312	-398.606478833345	-3.52177301296753	0.300137134725363	0.149834604444911	0.269305631920831	
108300	-403.375101698122	-399.882058375033	-3.49304332308922	0.271464043986187	0.105501568061302	0.244217326138777	
108400	-401.51526984259	-398.033640233538	-3.48162960905202	0.25969983301139	0.285008716327136	0.246804041474016	
108500	-401.793040731124	-398.304045755498	-3.48899497562551	0.266873273719238	0.345854220027106	0.257073626657869	
108600	-402.539890838525	-399.032778217847	-3.50711262067883	0.285539629105614	0.0993633478647074	0.254702617917406	
108700	-402.247868546214	-398.771125146205	-3.47674340000821	0.254423365695538	0.399101018276999	0.250626339822235	
108800	-401.553557075285	-398.049272087022	-3.50428498826371	0.282421590127187	0.260680623678488	0.263421591731627	
108900	-402.603969061526	-399.083263768215	-3.5207052933111	0.299145802632111	0.0846929516177646	0.264076306622248	
109000	-403.551697214256	-400.097511181243	-3.45418603301323	0.231708749653908	0.436728098616002	0.233829691366189	
109100	-402.648634764614	-399.166470913654	-3.48216385095976	0.260468331547591	0.18541478551924	0.240688964283209	
109200	-402.601018631184	-399.077167596229	-3.52385103495533	0.302101133847746	0.212732183211481	0.275333967667138	
109300	-402.467894612072	-398.989596249055	-3.47829836301707	0.255931923696908	0.41056378833018	0.252756513132888	
109400	-402.551147384103	-399.070482450021	-3.48066493408234	0.258943811431664	0.19874428391922	0.240338703309982	
109500	-403.340066471885	-399.883138422038	-3.45692804984783	0.234748773593592	0.362118780380113	0.23122863136667	
109600	-402.790449895873	-399.260312352309	-3.53013754356444	0.308565791649881	0.0981078139971962	0.272070357312615	
109700	-402.606618073557	-399.133753319192	-3.47286475436498	0.251036227988216	0.246941360668281	0.237099127008744	
109800	-401.452773298196	-397.969329397744	-3.48344390045199	0.261437537009034	0.31072085357737	0.250046543728516	
109900	-401.514572622912	-398.006789012276	-3.50778361063577	0.286007419433582	0.224750974844208	0.263669520818278	
110000	-403.213130217741	-399.676618705191	-3.53651151255064	0.314929515086252	0.108047457784416	0.27751974954198	
110100	-401.800614475636	-398.288511997562	-3.51210247807368	0.29030655538677	0.233365159435196	0.267667307518934	
110200	-402.51310099725	-398.986904070354	-3.52619692689529	0.304515045965228	0.177907128212975	0.274649539917984	
