it	post	likelihood	prior	r0	a	p	
155900	-284.947791383612	-281.633154936589	-3.31463644702359	0.0921150728128834	0.446709751849994	0.110393344068492	
156000	-284.807887078117	-281.500523147201	-3.3073639309159	0.0838289746548964	0.634244442195631	0.112369784646339	
156100	-284.502265053328	-281.199084502179	-3.30318055114908	0.0794944249931707	0.657647315389476	0.108393432076177	
156200	-284.467585342733	-281.157100276786	-3.31048506594646	0.0876481993682666	0.512492025201208	0.109273764186334	
156300	-285.145734756192	-281.835502723234	-3.31023203295719	0.0868346382211877	0.612171305646188	0.114656146110318	
156400	-287.439125609725	-284.149933012029	-3.28919259769594	0.0649191786348803	0.741591917746699	0.0942085459211132	
156500	-284.611612668403	-281.311559905091	-3.30005276331152	0.076547813592477	0.629495594953186	0.102893328274804	
156600	-284.66977602283	-281.369764854596	-3.30001116823368	0.0765617656707747	0.620608792104757	0.102375843828185	
156700	-286.533442572469	-283.24208136752	-3.29136120494918	0.0672180109377934	0.723818735964596	0.0963058582427986	
156800	-285.449036484747	-282.151927262736	-3.29710922201062	0.0736609770823253	0.620422231964766	0.0987021115027198	
156900	-286.994293374817	-283.684106706724	-3.31018666809296	0.0880090810079111	0.361652011284604	0.100980419762191	
157000	-284.855243198461	-281.554438018591	-3.30080517987005	0.0767619041725976	0.709880200983024	0.108204877738433	
157100	-285.112345512396	-281.797876212882	-3.31446929951394	0.0915401372965409	0.530195439187809	0.11495759643493	
157200	-285.120605379408	-281.806131019263	-3.31447436014412	0.0915416157431884	0.530870643793605	0.115003012816412	
157300	-287.888848810435	-284.595144170474	-3.29370463996105	0.0704777558334156	0.583653652248904	0.0926434572973286	
157400	-286.077383547414	-282.75610455795	-3.32127898946374	0.0990807194448991	0.367326508741825	0.113257322863527	
157500	-284.360145088105	-281.057630303342	-3.30251478476271	0.0790477242413892	0.623447563569061	0.10567720830317	
157600	-285.680970426398	-282.365053715526	-3.31591671087154	0.0929221579898133	0.54238854763098	0.117383582028232	
157700	-285.099492318862	-281.799511469736	-3.29998084912589	0.0767781524080767	0.57949469697196	0.100219211312327	
157800	-284.556947895943	-281.253333437569	-3.30361445837424	0.0805364236049338	0.557567676715552	0.103523871869578	
157900	-285.092747660364	-281.779650823511	-3.31309683685263	0.0906552660185827	0.428472784510813	0.107666426424111	
158000	-284.396786897729	-281.087287740571	-3.30949915715804	0.0864997674990429	0.543279570806771	0.109821023723691	
158100	-286.951379662073	-283.625530913524	-3.32584874854868	0.103688890971242	0.356715959473513	0.11752910931729	
158200	-284.660967896035	-281.348366049992	-3.31260184604307	0.0897504433896376	0.515320571046322	0.111910603563844	
158300	-285.443187588021	-282.135350834645	-3.30783675337551	0.084110769843681	0.663680244260467	0.114682433295362	
158400	-287.435113079688	-284.143352740838	-3.29176033885042	0.0661954218614829	0.89903178922832	0.10585516086402	
158500	-284.832635449807	-281.529670351851	-3.30296509795638	0.0799615686386806	0.544041012972593	0.102033888918551	
158600	-284.531232827787	-281.231014038526	-3.30021878926081	0.0765345281362516	0.657363662798889	0.104580779988953	
158700	-286.806168757786	-283.496111610301	-3.31005714748502	0.087852094061671	0.369168586051092	0.101217244203602	
158800	-284.528847198896	-281.218689146507	-3.31015805238977	0.0870693864021433	0.559471141151153	0.11152164296054	
158900	-285.848672604784	-282.531377787263	-3.31729481752062	0.0943941520340723	0.524793156934903	0.117948735188341	
159000	-285.371932297932	-282.076357202102	-3.29557509582956	0.0717749346047623	0.674764407193289	0.0994685037742893	
159100	-285.0401817704	-281.742788249047	-3.29739352135253	0.0737511092238111	0.650966347823852	0.10061371629577	
159200	-284.278366286264	-280.972684770569	-3.30568151569485	0.0824641231726837	0.582025140943007	0.107352873363648	
159300	-284.342501872956	-281.036028405295	-3.30647346766055	0.083164256718008	0.597592627769337	0.109185306167144	
159400	-287.073572019134	-283.74929681332	-3.32427520581369	0.102293264353646	0.302759066363798	0.112811737457446	
159500	-287.732579707407	-284.439432576741	-3.29314713066599	0.0698071703873557	0.602716198540294	0.0928379673824293	
159600	-285.645959394988	-282.33964227615	-3.30631711883783	0.0823885348346066	0.693535551289097	0.114487503474556	
159700	-284.571271228965	-281.265787930451	-3.30548329851375	0.0825601472891849	0.52906049292069	0.10426449702624	
159800	-285.114242624165	-281.797906718522	-3.31633590564355	0.0936995419766736	0.47174939706456	0.113731493888643	
159900	-284.890123469332	-281.575374515302	-3.31474895403014	0.0921499944943917	0.463752808514984	0.111472691627273	
160000	-285.752459542549	-282.459101479396	-3.2933580631526	0.0687985424604249	0.779216849594379	0.101833762463778	
160100	-285.410290021073	-282.093393062354	-3.31689695871913	0.094565564254297	0.401937374752016	0.110428726993272	
160200	-284.622160424434	-281.310313221564	-3.3118472028698	0.0891545580793154	0.483532541152091	0.109254833021739	
160300	-284.751933576704	-281.450665934696	-3.30126764200802	0.0780536946374905	0.581432914757171	0.101903771203591	
160400	-286.02133535982	-282.725592623624	-3.29574273619597	0.0723092951625568	0.61803152584471	0.0968535340171782	
160500	-284.308793202375	-281.002375929907	-3.30641727246778	0.0831536446791124	0.589915517671032	0.108689246041401	
160600	-284.928278255189	-281.63016908753	-3.29810916765909	0.0739650940150005	0.72394025241956	0.10538988921779	
160700	-289.445386397392	-286.129018943802	-3.31636745358948	0.0926468464080227	0.662869667843914	0.125423684020669	
160800	-284.66199405538	-281.351085562172	-3.31090849320802	0.0878083435352874	0.561519986111669	0.112540022351128	
