it	post	likelihood	prior	r0	a	p	
7300	-109.971214339418	-106.525538673637	-3.44567566578038	0.224119666237386	0.0804653270402914	0.205028713971852	
7400	-112.118012353571	-108.658245092929	-3.4597672606425	0.238177542053165	0.114971640519799	0.218377487963578	
7500	-110.157886162447	-106.724317647101	-3.43356851534549	0.212015080610292	0.0772120929323128	0.194947739041985	
7600	-109.417212239823	-105.968099489775	-3.44911275004775	0.2275887731649	0.00837477319873769	0.203983415724038	
7700	-110.440277351728	-107.010041591874	-3.43023575985443	0.20866596392356	0.0960934255272141	0.193163450036553	
7800	-109.750641117352	-106.307946037679	-3.44269507967334	0.221151827387513	0.062651555612684	0.201656532834404	
7900	-109.668789513911	-106.226745351917	-3.44204416199361	0.220510027939455	0.0458428957033895	0.200248788482114	
8000	-109.782880787473	-106.342103713995	-3.44077707347842	0.219253421947362	0.00225088177248778	0.196995177714982	
8100	-109.646531843972	-106.192533105998	-3.45399873797479	0.232470440398903	0.0305659194709739	0.209054862143201	
8200	-109.815431010704	-106.375139096912	-3.44029191379219	0.218746167514475	0.0665132753551001	0.199902348158046	
8300	-109.567068063132	-106.11907495356	-3.44799310957216	0.226462122267114	0.0383695356314996	0.204659545618148	
8400	-109.906703645982	-106.465961509625	-3.44074213635722	0.219186982326211	0.0794075969839463	0.200947995208534	
8500	-110.558035921613	-107.128072041349	-3.42996388026402	0.208428428824993	0.0486317598028103	0.190537702108493	
8600	-110.93572349485	-107.51051492991	-3.42520856494	0.203641938604416	0.0927363325376069	0.188812387541608	
8700	-109.793213037249	-106.350427317824	-3.44278571942553	0.221238996051254	0.067966426350177	0.202010585646129	
8800	-110.204399306462	-106.76262341889	-3.44177588757135	0.220198619244622	0.103578113531694	0.2030838728056	
8900	-109.909228069945	-106.466842267952	-3.44238580199261	0.220830214340242	0.0799518025480216	0.20231977250996	
9000	-110.559867327439	-107.125634517567	-3.43423280987272	0.212622309867294	0.13181335797999	0.198355800799141	
9100	-111.55238299275	-108.129325304862	-3.423057687888	0.20152038623579	0.0522980945883323	0.18502657235424	
9200	-111.302259026504	-107.840928866574	-3.46133015992953	0.239773212308066	0.081635069358162	0.217732127924797	
9300	-110.253794140627	-106.811039558965	-3.44275458166232	0.221175723550843	0.105101772351191	0.203969611802161	
9400	-109.420681889073	-105.970166908115	-3.45051498095769	0.228990733744579	0.0111446345457812	0.205246510217994	
9500	-110.153868736489	-106.709096408836	-3.44477232765237	0.22320384912193	0.0947125458624219	0.205060429589779	
9600	-109.912479700095	-106.448752983543	-3.46372671655239	0.242203027140351	0.00355565233621791	0.215296581470938	
9700	-111.373752998365	-107.952071067897	-3.42168193046877	0.200053542116659	0.144749544654041	0.188488974761393	
9800	-111.194364367088	-107.73914353498	-3.45522083210825	0.233641733489933	0.105330356117339	0.214149118716205	
9900	-114.010411859181	-110.601079044882	-3.40933281429951	0.187765223737808	0.0937703183153649	0.175521709847882	
10000	-110.246646886263	-106.813398840107	-3.43324804615575	0.211678678421306	0.0956467832438654	0.195635791280574	
10100	-109.779701038204	-106.340291783735	-3.43940925446877	0.217872566143053	0.0511118909809744	0.198382454897406	
10200	-109.866645910002	-106.41177518034	-3.45487072966194	0.233337340224537	0.0441887738881637	0.210486262028631	
10300	-110.148168624716	-106.693029064968	-3.45513955974816	0.233597807260233	0.0602101141121235	0.211575325926341	
10400	-110.846882174319	-107.40599590229	-3.4408862720295	0.219264154881242	0.140350240143016	0.204347491198422	
10500	-110.037063318822	-106.59794943253	-3.43911388629176	0.217548375716436	0.0915252714883539	0.200254333925867	
10600	-110.230390179441	-106.781013893754	-3.44937628568611	0.227815477689731	0.0862343291984872	0.208349109065303	
10700	-109.653031646618	-106.20714420551	-3.44588744110768	0.224350764630365	0.0510887044249103	0.20363413545516	
10800	-111.272865962275	-107.846180758252	-3.42668520402272	0.205158434761691	0.0250721451360732	0.186690776583713	
10900	-109.530169938916	-106.072032774824	-3.45813716409224	0.236613534707579	0.000798240723088206	0.210746341994741	
11000	-111.280230255842	-107.856195763838	-3.42403449200422	0.202381845247003	0.160636582691223	0.191303649034925	
11100	-110.184757005838	-106.742199572139	-3.44255743369972	0.220982752814892	0.101049182191491	0.203589183978003	
11200	-110.45622789347	-107.011951135318	-3.44427675815208	0.222689178083095	0.113096304330975	0.205653411349424	
11300	-111.597789251542	-108.127667154698	-3.47012209684383	0.248587496969852	0.0468479994451623	0.222739380430725	
11400	-110.640725909533	-107.20833801031	-3.43238789922368	0.210772004863251	0.135844147251919	0.197030661778452	
11500	-110.647542967772	-107.216668327503	-3.43087464026909	0.209262924278158	0.132732657785528	0.195601160131121	
11600	-111.674009549869	-108.232116224339	-3.44189332553052	0.220224885763604	0.170184351922945	0.206838911938666	
11700	-109.957189678937	-106.517587393286	-3.43960228565034	0.218043649690229	0.0836776689393454	0.200240386551087	
11800	-109.838178376721	-106.390503077241	-3.44767529947919	0.226129921078685	0.0659578680526457	0.205872173145765	
11900	-109.5717711273	-106.115603977714	-3.45616714958602	0.234642462544147	0.014566009445115	0.209923036248542	
12000	-110.7982362423	-107.351564029409	-3.44667221289101	0.225073992898691	0.122142370697112	0.2081169289045	
12100	-109.951306493786	-106.496446609807	-3.45485988397906	0.233323861267421	0.0497925956733531	0.21078208712474	
12200	-110.150184689498	-106.703262031	-3.44692265849728	0.225359328361231	0.0891110962023952	0.206510981967411	
12300	-109.718587754833	-106.278197089172	-3.44039066566049	0.218863276056949	0.0274350317195064	0.197961626767557	
12400	-110.692110660041	-107.260418615981	-3.43169204406017	0.21007223086432	0.138698952505366	0.196600166998749	
12500	-109.611009608951	-106.152508215034	-3.45850139391715	0.236977488985289	0.0074663664912798	0.211390957292968	
12600	-111.296960765696	-107.821571772463	-3.47538899323314	0.253865254055712	0.00475349787156959	0.224471627275634	
12700	-110.704788362186	-107.260711975801	-3.44407638638537	0.222473689867187	0.125753981620074	0.206182070093586	
12800	-109.77360113707	-106.313707853117	-3.4598932839538	0.238368627997119	0.0143510136054824	0.212862116488466	
12900	-112.338239430765	-108.923589305477	-3.41465012528833	0.192973300050948	0.175042302696966	0.184033652249723	
13000	-109.501270266794	-106.0542572734	-3.44701299339417	0.225485695712272	0.0270979083376008	0.203279555847499	
