it	post	likelihood	prior	r0	a	p	
117300	-67.9646479533549	-64.7239366987031	-3.24071125465177	0.00933880572207359	1.40348300531047	0.0215429180082727	
117400	-68.4680557880397	-65.2303875121475	-3.23766827589222	0.00801470797509042	1.27514247975784	0.0168622245128088	
117500	-68.3126721825305	-65.0718400990234	-3.24083208350711	0.010671723354607	1.31428565797402	0.0230083089214686	
117600	-67.9267338352777	-64.6886226627968	-3.23811117248092	0.00946721508167597	1.19334246555815	0.0187494851999756	
117700	-69.5653327747784	-66.3252446174059	-3.24008815737249	0.0156295841373512	0.766152339475291	0.0231903349712803	
117800	-69.5058338703145	-66.266489551279	-3.23934431903543	0.0151899919379511	0.725355209363686	0.0219930067931751	
117900	-68.0091499979067	-64.7695931176457	-3.23955688026101	0.00765523047186346	1.44069591450977	0.0182090276961915	
118000	-68.4303794064663	-65.1924766737131	-3.23790273275316	0.0120591148082158	0.929515115125166	0.0199056712128772	
118100	-68.2898623022965	-65.0519274382435	-3.23793486405299	0.00812519645318302	1.28732601939707	0.0172434287858735	
118200	-69.2736886803632	-66.0299405634023	-3.24374811696083	0.00849243407137606	1.65723001968587	0.0238157660260051	
118300	-69.2943954291929	-66.048420191479	-3.24597523771389	0.00586226752027955	1.92817758491735	0.0205747254541447	
118400	-67.9132811864444	-64.6742310628001	-3.23905012364434	0.00820451670326379	1.36542892472359	0.0184340160777606	
118500	-69.1762171019853	-65.9345412611641	-3.24167584082121	0.0117640661355099	1.29523345285567	0.0249757650222566	
118600	-68.3077502094882	-65.0693906301268	-3.23835957936134	0.0121983529254803	0.963078422262395	0.0205798821284478	
118700	-71.5881196200882	-68.3534176908054	-3.23470192928279	0.0107471583876768	0.697301182616564	0.0153546383383828	
118800	-70.5765654351004	-67.3340622897297	-3.2425031453707	0.0138322705216697	1.19559597275226	0.0272804512934259	
118900	-67.8139707313448	-64.5748292686444	-3.23914146270041	0.0102936947904518	1.2103009304498	0.0206095930729044	
119000	-68.2518059989665	-65.011908882663	-3.23989711630356	0.0118999679293475	1.13785079650121	0.0225999514042735	
119100	-67.797562821907	-64.5580915330282	-3.23947128887878	0.0099947143159798	1.2611858200981	0.020758822440152	
119200	-67.7699070957278	-64.5308786501748	-3.23902844555303	0.00978438613004896	1.24261282982776	0.0200593513312834	
119300	-68.6367024854495	-65.3999966028381	-3.23670588261143	0.00975546481087717	1.04180531788158	0.0173920208275373	
119400	-68.4571169304809	-65.2139700295795	-3.24314690090145	0.00713766565546307	1.70209336096893	0.0207991138759439	
119500	-69.041789322408	-65.8020680709338	-3.23972125147417	0.0145037341397247	0.859522092295871	0.0228336442058952	
119600	-68.4489398886602	-65.2118289899692	-3.23711089869105	0.00895361240953293	1.15183853753848	0.0172340723521738	
119700	-68.465905535286	-65.2245730546058	-3.24133248068017	0.0103011064976445	1.37896685847087	0.0232989049489683	
119800	-68.7128392657191	-65.4701785734626	-3.24266069225658	0.00591864365152928	1.74461585492833	0.0178921656177887	
119900	-68.0663602725061	-64.8263376809801	-3.24002259152599	0.0109549098927536	1.22833671560517	0.0221959609292689	
120000	-69.2917183249306	-66.0470188698675	-3.24469945506308	0.00742176851257595	1.77505269509281	0.0229051896657498	
120100	-70.4506734023147	-67.2047297057136	-3.24594369660108	0.00427596455440012	2.00719235988806	0.0161036321716032	
120200	-67.8609781811911	-64.6206201114978	-3.24035806969332	0.00925878468901007	1.38388285671833	0.0210529267615885	
120300	-69.0798481516925	-65.8432811542719	-3.23656699742057	0.00821726292371661	1.16842700226704	0.0160167791286053	
120400	-72.3423581688889	-69.0960603531334	-3.24629781575551	0.0091162110771975	1.76963151416282	0.0278958085814014	
120500	-70.3055056800289	-67.0630652817166	-3.2424403983123	0.0130851985514173	1.2515249547782	0.0268736085896773	
120600	-69.177213097258	-65.9399826169291	-3.23723048032891	0.0125923332292578	0.789242789126063	0.0190018177343364	
120700	-68.1148509258375	-64.8743362575588	-3.24051466827865	0.0104234743025163	1.30901243519044	0.0223955622132451	
120800	-67.9428543432732	-64.7022270670561	-3.24062727621714	0.00765261708758684	1.51334285149357	0.0192332706234598	
120900	-67.8066072223747	-64.5663853191521	-3.24022190322262	0.0086894865054646	1.41483500935143	0.0202370284021357	
121000	-68.4548314397385	-65.2148483689015	-3.23998307083696	0.00671446598134847	1.5326433803654	0.017157126641206	
121100	-70.3789656733923	-67.133267143846	-3.24569852954624	0.00433244885876687	1.99210715016822	0.0161088327837199	
121200	-69.0802473608899	-65.8375218178467	-3.24272554304321	0.00550728557631461	1.77170151369652	0.0170318755082298	
121300	-69.5323554411589	-66.295702283237	-3.23665315792191	0.0121967263147244	0.765872758161339	0.0181469453125416	
121400	-70.6132440119446	-67.3762036101985	-3.23704040174608	0.0137692983355382	0.591181395482335	0.0184381708586499	
121500	-69.5073397959302	-66.262458705681	-3.24488109024921	0.00757978699169965	1.7763826760464	0.0234085779264999	
121600	-71.43592644823	-68.1930454049374	-3.2428810432927	0.0175946358405062	0.867500000400532	0.0277595719858341	
121700	-69.2024669345719	-65.957785000145	-3.24468193442695	0.00727726573124441	1.78219204896602	0.0225962230947521	
121800	-68.1611498647843	-64.9209112843347	-3.24023858044967	0.0110632522497335	1.23706927867612	0.0225517551426515	
121900	-69.3328210018872	-66.096518455363	-3.23630254652424	0.0111962990183392	0.84647756109486	0.0175352125544133	
122000	-68.7846493317838	-65.5444451896041	-3.24020414217964	0.0134973753057429	1.01814936774323	0.0235854007434358	
122100	-69.7939912997017	-66.5519930333825	-3.24199826631925	0.0128460555709907	1.23519913775387	0.0260870186357856	
122200	-68.3559857483087	-65.118443825488	-3.23754192282064	0.0113026799634108	0.971145371045048	0.0191883564147273	
122300	-68.5452459468614	-65.3077759904729	-3.23746995638854	0.0117391204554596	0.917301448201823	0.0192303411267516	
122400	-68.0865156941893	-64.8478201761457	-3.23869551804362	0.0116760090831658	1.04841621140956	0.0208639797730747	
122500	-67.9130240582038	-64.673950443363	-3.2390736148408	0.0109475793037572	1.14912221615675	0.0209794744447675	
122600	-69.3068084081611	-66.0707898016969	-3.23601860646416	0.00891393068246455	1.05650836087304	0.0160663898436026	
122700	-68.0352499477141	-64.7954191093136	-3.2398308384005	0.0110497981589296	1.20477500329732	0.0220148949077958	
122800	-67.8394034334722	-64.6009693222024	-3.23843411126977	0.00968515417538495	1.2021090545925	0.0192947631042317	
122900	-68.4108906375425	-65.1722400939008	-3.23865054364171	0.0126859340630463	0.942441868758825	0.0211043020957934	
123000	-68.0854441288537	-64.8476802914115	-3.2377638374422	0.0104923126380899	1.07218455551199	0.0190795642083318	
123100	-69.1874957251377	-65.9420752251843	-3.2454204999534	0.00636349728330883	1.87261189098942	0.0213092153570148	
123200	-68.0165644235614	-64.7756780004488	-3.24088642311261	0.00738415905274364	1.54781380412175	0.0190651975816327	
123300	-67.7662806581126	-64.5272699688402	-3.23901068927231	0.00922870280221017	1.28517393930822	0.0195234089644671	
123400	-70.0419628261809	-66.7984214076805	-3.24354141850041	0.0100318968296042	1.54828262743547	0.0257782424782185	
123500	-68.4239786012132	-65.1868947296048	-3.23708387160834	0.0103875430114558	1.01712363045669	0.0182007072624234	
123600	-70.3288369073476	-67.0808854282512	-3.24795147909637	0.00598129537887783	2.02220461471013	0.0226843547982005	
123700	-67.8954179690257	-64.6558615715639	-3.23955639746183	0.0079985982924691	1.41662789543632	0.0186745806151288	
123800	-68.0815444104416	-64.8435743726122	-3.23797003782947	0.00871511963196011	1.24348638905219	0.017904965726068	
123900	-69.0996137121099	-65.8610832895624	-3.23853042254745	0.0139755455125132	0.778620682517132	0.020925640258229	
124000	-67.8601244381937	-64.6201845528817	-3.23993988531208	0.0099543485511103	1.30091587447102	0.0212772338204009	
124100	-68.0632512158348	-64.8251172747851	-3.23813394104967	0.0110991101153204	1.04987663424115	0.0198656747763036	
124200	-68.3187172785861	-65.079461847353	-3.23925543123318	0.0125610623415568	1.01693094091031	0.021953915242907	
124300	-67.9862939301852	-64.7451669488134	-3.24112698137186	0.00761456994339737	1.54846925896133	0.0196612276479082	
124400	-68.7156341349765	-65.478772369087	-3.23686176588956	0.010986713618041	0.932890783832474	0.0181950381312776	
124500	-68.1834054974915	-64.9422477490603	-3.24115774843116	0.00690841526724485	1.59534992808483	0.0185224478091318	
124600	-68.3244566299222	-65.0829927560016	-3.24146387392058	0.00959855268709449	1.43817210616551	0.0227122940133863	
124700	-67.8457098243378	-64.6058745109979	-3.23983531333992	0.00999227953143331	1.28991531580693	0.0211877572368228	
124800	-68.6253877446436	-65.3869043003772	-3.23848344426641	0.00714955068193289	1.40073319270748	0.0165185789464614	
124900	-71.410739368579	-68.1749065865959	-3.2358327819831	0.0126208858750769	0.581080013304083	0.0168165932203417	
125000	-69.1045070281292	-65.8646271863128	-3.23987984181637	0.0146444577910015	0.861598262144318	0.0230825390770034	
125100	-69.9047990761173	-66.6609942944204	-3.24380478169686	0.00942931370809588	1.60323683777831	0.025305342620102	
125200	-68.2262513479157	-64.9885403828928	-3.23771096502291	0.011128411432729	1.00587547852199	0.019336962459212	
125300	-69.0268964963877	-65.7819200108605	-3.24497648552728	0.00646609627641652	1.84319087737246	0.0211347477727963	
125400	-68.1773663795994	-64.9380565116228	-3.23930986797659	0.0120484901685276	1.07123775226071	0.0218558096937401	
125500	-69.8375530702826	-66.5946144518493	-3.24293861843333	0.00493514710106042	1.81548038455664	0.0158358128931916	
125600	-68.2268509602033	-64.9888293597678	-3.23802160043554	0.0116029481030992	0.989446929725884	0.0199320091016559	
125700	-68.2696577277172	-65.0288593287586	-3.24079839895858	0.0105687220953396	1.31954921579461	0.0228770683311035	
125800	-67.8215949913373	-64.5816957228319	-3.2398992685054	0.00971417592838321	1.31616612768273	0.0210026314063063	
125900	-70.7287712362468	-67.4939540812109	-3.2348171550359	0.00934127635322597	0.889072829857534	0.0150605595568039	
126000	-67.845312521701	-64.605709360644	-3.23960316105702	0.0102511173579833	1.25127275206621	0.021133012815499	
126100	-68.8888236288074	-65.6495744514375	-3.23924917736986	0.0140729940123864	0.854699614923512	0.0220967583312949	
126200	-68.1473288485777	-64.9061973782043	-3.24113147037339	0.00699674606323326	1.58814974806744	0.0186512789012625	
126300	-69.0039350081642	-65.7610803188312	-3.24285468933293	0.00556642199866557	1.7756486778381	0.0172670461757332	
126400	-68.2406968204871	-64.9995871323747	-3.24110968811237	0.00678939736448312	1.5997915207409	0.0182708078370559	
126500	-68.1001993431523	-64.861771131254	-3.23842821189822	0.0115640085376791	1.03349670167088	0.0204595892698947	
126600	-68.5802262115714	-65.3434248687004	-3.23680134287101	0.0100569678563616	1.02183646596975	0.017683765822815	
126700	-69.2174019968347	-65.9813653431951	-3.23603665363964	0.00963538729585792	0.987688224599763	0.016567372318157	
126800	-70.090660398473	-66.8552942005513	-3.2353661979217	0.0101414662972101	0.860361020243793	0.0160398852697449	
